Customer ID,Recency,Total_Transactions,Total_Products_Purchased,Total_Spend,Average_Transaction_Value,Unique_Products_Purchased,Cancellation_Frequency,Cancellation_Rate,Monthly_Spending_Mean,Monthly_Spending_Std,RFM
13416.0,43,2,142,712.5,356.25,11,0.0,0.0,356.25,114.904854,Regular
13417.0,4,2,162,640.83,320.4150085449219,26,0.0,0.0,320.415,119.38085,Regular
13418.0,11,23,3839,5845.44,254.14956266983697,223,5.0,0.21739130434782608,649.49335,447.8837,Loyal
13419.0,63,1,275,221.06,221.05999755859375,16,0.0,0.0,221.06,0.0,Regular
13420.0,134,4,88,140.35,35.087501525878906,8,2.0,0.5,70.175,20.329315,Regular
13421.0,39,3,1102,1821.11,607.0366617838541,88,1.0,0.3333333333333333,910.555,138.75555,Regular
13422.0,50,2,1321,2601.55,1300.7750244140625,127,1.0,0.5,2601.55,0.0,Regular
13425.0,107,3,1122,1609.21,536.4033203125,65,0.0,0.0,536.4033,205.63066,Regular
13426.0,0,11,2225,3558.32,323.483642578125,103,1.0,0.09090909090909091,395.3689,158.57217,Regular
13427.0,18,3,545,582.6,194.19999186197916,25,0.0,0.0,194.2,68.6009,Regular
13428.0,9,1,151,201.78,201.77999877929688,70,0.0,0.0,201.78,0.0,Regular
13429.0,10,4,1390,1006.8,251.6999969482422,55,0.0,0.0,335.6,24.682789,Regular
13430.0,18,4,739,652.07,163.0175018310547,48,2.0,0.5,326.035,24.190138,Regular
13431.0,66,2,672,1269.1,634.5499877929688,44,0.0,0.0,634.55,309.89664,Regular
13434.0,73,2,300,534.24,267.1199951171875,9,0.0,0.0,534.24,0.0,Regular
13435.0,4,9,2125,3794.49,421.60999891493054,68,2.0,0.2222222222222222,632.415,188.97934,Regular
13436.0,1,1,76,196.89,196.88999938964844,12,0.0,0.0,196.89,0.0,Regular
13437.0,13,7,1283,3408.06,486.86572265625,143,0.0,0.0,852.015,715.3661,Regular
13439.0,254,1,242,283.71,283.7099914550781,54,0.0,0.0,283.71,0.0,Churned Passenger
13441.0,91,1,204,296.64,296.6400146484375,13,0.0,0.0,296.64,0.0,Regular
13447.0,22,4,577,1104.23,276.0574951171875,55,1.0,0.25,1104.23,0.0,Regular
13448.0,16,10,1626,3460.99,346.0989990234375,137,4.0,0.4,865.24744,218.37819,Regular
13449.0,23,1,222,291.88,291.8800048828125,19,0.0,0.0,291.88,0.0,Regular
13450.0,26,6,1982,2043.7201,340.62001546223956,32,0.0,0.0,408.74402,161.44289,Regular
13451.0,25,6,2122,2838.56,473.0933430989583,315,1.0,0.16666666666666666,567.71204,159.77448,Regular
13452.0,258,2,2,590.0,295.0,1,0.0,0.0,590.0,0.0,Churned Passenger
13453.0,165,2,134,356.97998,178.489990234375,16,0.0,0.0,178.48999,9.206533,Passenger
13455.0,24,4,345,1007.35,251.83749389648438,42,2.0,0.5,251.8375,347.29526,Regular
13456.0,17,7,755,1722.82,246.11713518415178,42,1.0,0.14285714285714285,344.56403,134.92816,Regular
13458.0,6,22,5460,9537.92,433.5418146306818,242,8.0,0.36363636363636365,794.82666,468.08505,Loyal
13460.0,28,2,286,183.44,91.72000122070312,16,0.0,0.0,91.72,22.259724,Regular
13461.0,38,3,1170,1445.0,481.6666666666667,14,0.0,0.0,481.66666,150.77484,Regular
13462.0,182,2,61,143.25,71.625,9,1.0,0.5,71.625,112.96031,Churned Passenger
13464.0,57,1,403,674.68,674.6799926757812,41,0.0,0.0,674.68,0.0,Regular
13466.0,99,2,258,297.95,148.97500610351562,17,1.0,0.5,148.97499,224.75389,Regular
13467.0,10,2,580,1071.91,535.9550170898438,89,0.0,0.0,1071.91,0.0,Regular
13468.0,1,41,2581,5656.75,137.96951219512195,184,4.0,0.0975609756097561,435.1346,246.99092,Loyal
13470.0,98,2,100,165.0,82.5,7,0.0,0.0,82.5,46.66905,Regular
13471.0,0,4,1583,2501.84,625.4600219726562,214,0.0,0.0,833.9466,198.62683,Regular
13473.0,60,3,260,417.54,139.18000284830728,21,1.0,0.3333333333333333,208.77,38.73531,Regular
13474.0,235,1,129,226.84,226.83999633789062,59,0.0,0.0,226.84,0.0,Churned Passenger
13475.0,190,4,1012,1431.78,357.94500732421875,64,0.0,0.0,357.945,180.10562,Churned Passenger
13476.0,178,4,414,1092.77,273.1925048828125,56,2.0,0.5,546.385,227.00247,Passenger
13477.0,37,8,1018,1441.53,180.19125366210938,57,2.0,0.25,205.93286,158.59158,Regular
13479.0,197,3,133,291.0,97.0,14,1.0,0.3333333333333333,145.5,1.6263369,Churned Passenger
13481.0,45,8,1127,1776.8099,222.1012420654297,98,3.0,0.375,253.83,268.62482,Regular
13482.0,231,1,116,184.64,184.63999938964844,11,0.0,0.0,184.64,0.0,Churned Passenger
13483.0,65,1,160,140.34,140.33999633789062,10,0.0,0.0,140.34,0.0,Regular
13484.0,240,1,44,313.8,313.79998779296875,8,0.0,0.0,313.8,0.0,Churned Passenger
13485.0,232,1,277,454.24,454.239990234375,23,0.0,0.0,454.24,0.0,Churned Passenger
13486.0,77,3,669,1122.41,374.1366780598958,69,0.0,0.0,374.1367,216.64058,Regular
13487.0,57,3,265,575.4,191.80000813802084,26,0.0,0.0,191.8,24.552845,Regular
13488.0,16,17,4512,8910.61,524.1535500919117,272,4.0,0.23529411764705882,810.0554,442.15305,Loyal
13489.0,104,4,560,449.52002,112.3800048828125,11,0.0,0.0,149.84001,92.80783,Regular
13491.0,51,10,903,1215.82,121.58199462890624,73,0.0,0.0,173.68857,92.25251,Regular
13492.0,135,3,408,1269.84,423.2799886067708,38,0.0,0.0,634.92,452.01093,Regular
13493.0,274,2,377,498.63,249.31500244140625,5,0.0,0.0,249.31502,155.514,Churned Passenger
13494.0,311,1,162,316.26,316.260009765625,18,0.0,0.0,316.26,0.0,Churned Passenger
13495.0,7,6,814,1990.12,331.68666585286456,34,1.0,0.16666666666666666,497.53,284.59708,Regular
13496.0,10,3,329,617.93,205.9766642252604,28,1.0,0.3333333333333333,308.96503,221.5295,Regular
13497.0,282,3,159,321.05,107.01666259765625,19,1.0,0.3333333333333333,160.525,48.118618,Churned Passenger
13499.0,17,7,1358,1146.96,163.85142299107142,31,2.0,0.2857142857142857,191.15999,209.31822,Regular
13500.0,22,4,585,1136.77,284.1925048828125,60,1.0,0.25,568.385,342.21848,Regular
13501.0,242,2,557,1310.47,655.2349853515625,52,1.0,0.5,655.235,968.85645,Churned Passenger
13502.0,16,3,264,292.0,97.33333333333333,17,0.0,0.0,97.333336,20.580158,Regular
13503.0,70,1,248,216.85,216.85000610351562,17,0.0,0.0,216.85,0.0,Regular
13504.0,63,1,178,295.93,295.92999267578125,22,0.0,0.0,295.93,0.0,Regular
13505.0,67,8,2442,3522.8801,440.3600158691406,181,4.0,0.5,587.14667,573.94147,Regular
13506.0,311,3,321,452.82,150.94000244140625,26,1.0,0.3333333333333333,226.41,105.65589,Churned Passenger
13507.0,2,4,1597,2479.16,619.7899780273438,146,0.0,0.0,619.79,416.24237,Regular
13508.0,243,1,24,110.97,110.97000122070312,12,0.0,0.0,110.97,0.0,Churned Passenger
13509.0,8,6,1105,964.72003,160.78667195638022,26,0.0,0.0,192.944,153.54608,Regular
13510.0,0,5,1382,1785.16,357.0320068359375,86,1.0,0.2,357.032,236.84492,Regular
13512.0,260,1,143,251.20999,251.20999145507812,15,0.0,0.0,251.20999,0.0,Churned Passenger
13513.0,126,1,109,205.09999,205.09999084472656,10,0.0,0.0,205.09999,0.0,Regular
13514.0,73,1,40,152.20001,152.20001220703125,4,0.0,0.0,152.20001,0.0,Regular
13515.0,72,4,681,891.12,222.77999877929688,50,0.0,0.0,222.78,101.02003,Regular
13516.0,20,3,984,1374.4099,458.1366373697917,42,0.0,0.0,458.1367,304.3265,Regular
13517.0,59,5,1360,2109.07,421.814013671875,125,2.0,0.4,703.02325,342.32422,Regular
13518.0,85,1,382,627.16,627.1599731445312,36,0.0,0.0,627.16,0.0,Regular
13519.0,49,2,22,110.799995,55.39999771118164,8,1.0,0.5,55.4,95.247284,Regular
13520.0,58,7,1629,2967.75,423.9642857142857,48,1.0,0.14285714285714285,423.9643,239.18372,Regular
13521.0,0,3,715,1070.47,356.8233235677083,312,0.0,0.0,535.235,364.5206,Regular
13522.0,29,1,44,125.8,125.80000305175781,5,0.0,0.0,125.8,0.0,Regular
13523.0,32,6,1745,3755.38,625.8966471354166,157,1.0,0.16666666666666666,751.076,729.9942,Regular
13524.0,40,5,322,650.18,130.03599853515624,16,0.0,0.0,130.036,46.083546,Regular
13525.0,14,2,394,628.78,314.3900146484375,5,0.0,0.0,314.39,44.561863,Regular
13527.0,33,8,1664,2218.6099,277.32623291015625,153,1.0,0.125,443.72202,237.58546,Regular
13529.0,78,2,74,307.76,153.8800048828125,15,0.0,0.0,153.88,38.4949,Regular
13531.0,204,2,174,483.8,241.89999389648438,17,0.0,0.0,241.9,89.87328,Churned Passenger
13532.0,33,1,129,210.31,210.30999755859375,66,0.0,0.0,210.31,0.0,Regular
13533.0,182,3,202,269.09,89.69666544596355,61,0.0,0.0,134.545,14.70075,Churned Passenger
13534.0,1,43,2876,5613.08,130.53674600290697,119,18.0,0.4186046511627907,467.75668,255.27153,Loyal
13536.0,0,7,2126,3444.39,492.05569893973217,91,0.0,0.0,861.0975,575.7258,Regular
13538.0,42,7,175,1280.85,182.97856794084822,10,0.0,0.0,182.97856,95.71444,Regular
13539.0,85,4,314,605.84,151.4600067138672,36,1.0,0.25,201.94667,100.32502,Regular
13544.0,39,2,112,276.06,138.02999877929688,76,0.0,0.0,138.03,35.383625,Regular
13546.0,11,3,357,621.09,207.0300089518229,72,0.0,0.0,207.02998,23.97419,Regular
13548.0,95,2,436,678.16,339.0799865722656,114,0.0,0.0,339.08002,82.12337,Regular
13549.0,25,8,457,916.12,114.51499938964844,37,1.0,0.125,183.224,108.73561,Regular
13551.0,318,1,12,91.799995,91.79999542236328,4,0.0,0.0,91.799995,0.0,Churned Passenger
13552.0,65,16,1386,3539.53,221.2206268310547,82,4.0,0.25,505.64716,259.57968,Regular
13555.0,73,4,2636,4098.88,1024.719970703125,128,0.0,0.0,2049.44,649.67566,Regular
13557.0,27,2,546,584.06,292.0299987792969,31,0.0,0.0,292.03,72.619865,Regular
13558.0,5,4,338,594.52,148.6300048828125,123,0.0,0.0,198.17334,100.85205,Regular
13560.0,6,1,63,171.42,171.4199981689453,32,0.0,0.0,171.42,0.0,Regular
13561.0,215,1,83,141.86,141.86000061035156,14,0.0,0.0,141.86,0.0,Churned Passenger
13562.0,81,3,757,1799.33,599.7766520182291,50,0.0,0.0,599.7767,8.956422,Regular
13563.0,83,2,209,777.53,388.7650146484375,49,0.0,0.0,388.765,110.14602,Regular
13564.0,353,2,635,1174.03,587.0150146484375,67,0.0,0.0,1174.03,0.0,Churned Passenger
13565.0,18,2,172,240.22,120.11000061035156,35,0.0,0.0,120.11,14.043136,Regular
13566.0,40,2,567,856.84,428.4200134277344,134,0.0,0.0,428.41998,196.42012,Regular
13568.0,172,1,66,187.05,187.0500030517578,41,0.0,0.0,187.05,0.0,Passenger
13569.0,16,2,155,337.12,168.55999755859375,72,0.0,0.0,168.56,83.07091,Regular
13570.0,242,1,161,239.49,239.49000549316406,27,0.0,0.0,239.49,0.0,Churned Passenger
13571.0,12,12,1757,2088.94,174.07832845052084,157,0.0,0.0,232.10443,181.26372,Regular
13572.0,205,1,534,1384.25,1384.25,32,0.0,0.0,1384.25,0.0,Churned Passenger
13573.0,49,2,302,290.25,145.125,24,0.0,0.0,145.125,160.30818,Regular
13575.0,22,5,449,732.07,146.41400146484375,41,0.0,0.0,146.41399,66.491776,Regular
13576.0,9,20,2640,6703.3,335.164990234375,78,2.0,0.1,558.60834,259.47153,Loyal
13577.0,24,5,771,1658.2999,331.6599853515625,61,1.0,0.2,414.575,76.1745,Regular
13579.0,14,2,176,467.03998,233.51998901367188,19,0.0,0.0,233.51999,97.32618,Regular
13581.0,308,1,30,118.0,118.0,10,0.0,0.0,118.0,0.0,Churned Passenger
13583.0,155,1,725,781.03,781.030029296875,53,0.0,0.0,781.03,0.0,Passenger
13584.0,306,1,37,142.4,142.39999389648438,24,0.0,0.0,142.4,0.0,Churned Passenger
13587.0,31,3,160,347.0,115.66666666666667,8,2.0,0.6666666666666666,173.5,338.70416,Regular
13588.0,15,12,2574,2449.53,204.12750244140625,131,3.0,0.25,408.255,149.57346,Regular
13589.0,14,2,114,379.65,189.8249969482422,21,0.0,0.0,189.825,60.56369,Regular
13590.0,10,7,1846,1976.12,282.3028564453125,70,1.0,0.14285714285714285,329.3533,117.54769,Regular
13591.0,64,3,485,1117.13,372.3766682942708,56,0.0,0.0,372.37668,78.940956,Regular
13592.0,35,4,84,247.95999,61.98999786376953,15,0.0,0.0,82.65333,43.474728,Regular
13593.0,107,6,695,1965.08,327.51332600911456,77,1.0,0.16666666666666666,491.27,133.85025,Regular
13594.0,52,1,359,396.97,396.9700012207031,26,0.0,0.0,396.97,0.0,Regular
13596.0,5,2,384,664.11,332.05499267578125,133,0.0,0.0,332.055,65.92358,Regular
13598.0,46,2,51,147.29,73.6449966430664,33,1.0,0.5,147.29,0.0,Regular
13599.0,0,33,3169,5028.57,152.38090376420453,171,12.0,0.36363636363636365,457.1427,537.7941,Loyal
13600.0,311,1,324,219.51999,219.51998901367188,19,0.0,0.0,219.51999,0.0,Churned Passenger
13601.0,44,2,548,693.32,346.6600036621094,90,0.0,0.0,346.66,37.53324,Regular
13602.0,64,1,267,428.88998,428.8899841308594,23,0.0,0.0,428.88998,0.0,Regular
13603.0,25,1,164,164.34,164.33999633789062,27,0.0,0.0,164.34,0.0,Regular
13606.0,28,3,276,276.75,92.25,40,0.0,0.0,92.25,75.73282,Regular
13607.0,39,1,288,675.51,675.510009765625,93,0.0,0.0,675.51,0.0,Regular
13610.0,11,9,486,1065.88,118.43111165364583,165,2.0,0.2222222222222222,152.26857,49.6671,Regular
13611.0,88,4,750,1140.8,285.20001220703125,67,1.0,0.25,380.2667,119.30023,Regular
13614.0,23,4,564,1585.46,396.364990234375,171,0.0,0.0,396.365,171.40056,Regular
13615.0,312,2,183,399.99,199.9949951171875,23,1.0,0.5,399.99,0.0,Churned Passenger
13617.0,39,3,300,544.18,181.3933308919271,31,0.0,0.0,181.39333,51.801476,Regular
13618.0,173,1,246,177.34,177.33999633789062,13,0.0,0.0,177.34,0.0,Passenger
13621.0,116,1,343,213.85,213.85000610351562,19,0.0,0.0,213.85,0.0,Regular
13623.0,30,7,282,696.2,99.45714460100446,77,2.0,0.2857142857142857,139.24,32.110836,Regular
13626.0,252,1,209,257.23,257.2300109863281,19,0.0,0.0,257.23,0.0,Churned Passenger
13627.0,58,7,1266,1624.02,232.00285993303572,84,2.0,0.2857142857142857,270.67,146.63754,Regular
13629.0,22,11,4372,7792.36,708.3963512073864,28,0.0,0.0,865.81775,317.52493,Regular
13630.0,4,11,1377,1995.6799,181.4254483309659,51,4.0,0.36363636363636365,285.09714,151.04698,Regular
13631.0,99,12,460,3021.77,251.81416829427084,6,1.0,0.08333333333333333,604.354,531.2369,Regular
13632.0,24,6,1030,2114.68,352.4466552734375,121,1.0,0.16666666666666666,528.67,276.02036,Regular
13634.0,32,5,700,1547.36,309.4719970703125,156,0.0,0.0,309.47202,169.4049,Regular
13635.0,67,1,677,1071.03,1071.030029296875,62,0.0,0.0,1071.03,0.0,Regular
13636.0,36,6,586,941.62,156.9366658528646,57,1.0,0.16666666666666666,188.324,81.566925,Regular
13637.0,51,3,404,803.05,267.68332926432294,78,0.0,0.0,267.68332,144.82646,Regular
13638.0,15,1,93,122.64,122.63999938964844,8,0.0,0.0,122.64,0.0,Regular
13639.0,73,1,800,1033.34,1033.3399658203125,39,0.0,0.0,1033.34,0.0,Regular
13642.0,215,1,151,312.28,312.2799987792969,57,0.0,0.0,312.28,0.0,Churned Passenger
13643.0,30,3,273,519.44,173.14666748046875,24,0.0,0.0,173.14667,86.08182,Regular
13644.0,8,5,2060,2597.52,519.50400390625,144,1.0,0.2,519.504,347.02643,Regular
13645.0,119,1,158,252.09999,252.09999084472656,5,0.0,0.0,252.09999,0.0,Regular
13647.0,9,5,886,1640.22,328.043994140625,65,1.0,0.2,328.044,192.02507,Regular
13649.0,256,2,139,346.6,173.3000030517578,23,0.0,0.0,173.3,34.64823,Churned Passenger
13650.0,16,7,918,1809.34,258.47713797433033,79,1.0,0.14285714285714285,361.86798,68.981544,Regular
13651.0,39,1,32,79.200005,79.20000457763672,5,0.0,0.0,79.200005,0.0,Regular
13652.0,45,3,578,1095.08,365.0266520182292,48,0.0,0.0,365.02664,80.1796,Regular
13654.0,42,6,2182,2707.33,451.2216796875,157,0.0,0.0,541.466,267.93823,Regular
13655.0,113,2,605,932.97,466.4849853515625,52,0.0,0.0,466.485,117.14639,Regular
13656.0,164,2,490,379.65,189.8249969482422,49,0.0,0.0,189.825,38.360542,Passenger
13657.0,10,2,208,367.13998,183.5699920654297,15,0.0,0.0,183.56999,44.165882,Regular
13658.0,9,7,1009,2421.47,345.92428152901783,91,2.0,0.2857142857142857,605.3675,574.1233,Regular
13659.0,196,3,867,1540.65,513.5500081380209,93,1.0,0.3333333333333333,770.32495,374.58978,Churned Passenger
13662.0,85,7,528,862.58,123.22571672712054,50,4.0,0.5714285714285714,215.645,159.85316,Regular
13663.0,178,1,91,189.47,189.47000122070312,13,0.0,0.0,189.47,0.0,Passenger
13666.0,59,3,41,84.65,28.21666717529297,12,0.0,0.0,42.325,30.723791,Regular
13667.0,148,1,149,299.05,299.04998779296875,82,0.0,0.0,299.05,0.0,Passenger
13668.0,2,29,3617,6162.31,212.49345029633622,286,8.0,0.27586206896551724,513.5258,351.52573,Loyal
13669.0,50,2,237,218.55,109.2750015258789,9,0.0,0.0,109.27501,86.44381,Regular
13670.0,74,1,282,349.7,349.70001220703125,25,0.0,0.0,349.7,0.0,Regular
13672.0,300,5,0,0.0,0.0,4,3.0,0.6,4.7683716e-07,6.7434956e-07,Churned Passenger
13673.0,18,2,114,387.44,193.72000122070312,47,0.0,0.0,387.44,0.0,Regular
13675.0,150,2,330,486.82,243.41000366210938,25,0.0,0.0,243.41,91.96631,Passenger
13678.0,151,1,924,232.59999,232.59999084472656,16,0.0,0.0,232.59999,0.0,Passenger
13680.0,0,5,1265,2199.01,439.802001953125,164,1.0,0.2,733.00336,123.30723,Regular
13681.0,17,4,360,827.83,206.95750427246094,37,0.0,0.0,275.94333,64.642204,Regular
13682.0,186,1,10,59.5,59.5,3,0.0,0.0,59.5,0.0,Churned Passenger
13684.0,285,2,37,62.13,31.065000534057617,29,1.0,0.5,62.13,0.0,Churned Passenger
13685.0,2,7,5056,3119.44,445.63427734375,29,0.0,0.0,1559.72,529.94824,Regular
13686.0,182,1,70,72.0,72.0,8,0.0,0.0,72.0,0.0,Churned Passenger
13689.0,62,1,512,910.0,910.0,6,0.0,0.0,910.0,0.0,Regular
13690.0,58,1,67,172.25,172.25,9,0.0,0.0,172.25,0.0,Regular
13692.0,24,4,1225,1473.37,368.3424987792969,48,1.0,0.25,491.12332,441.91446,Regular
13693.0,324,2,-6,-32.0,-16.0,4,2.0,1.0,-32.0,0.0,Churned Passenger
13694.0,3,57,61904,62961.54,1104.5884046052631,367,7.0,0.12280701754385964,4843.1953,2245.5347,Loyal
13695.0,30,15,1599,2444.13,162.9419921875,45,0.0,0.0,271.56998,212.01855,Regular
13697.0,38,1,177,151.3,151.3000030517578,12,0.0,0.0,151.3,0.0,Regular
13699.0,154,1,66,308.58,308.5799865722656,14,0.0,0.0,308.58,0.0,Passenger
13700.0,25,10,2281,2248.63,224.86298828125,139,0.0,0.0,321.23285,106.963806,Regular
13703.0,317,1,10,99.5,99.5,1,0.0,0.0,99.5,0.0,Churned Passenger
13704.0,4,10,1528,2295.31,229.531005859375,111,1.0,0.1,573.8275,514.31464,Regular
13705.0,7,3,363,711.86,237.28666178385416,25,0.0,0.0,237.28667,70.440956,Regular
13706.0,302,1,189,330.79,330.7900085449219,20,0.0,0.0,330.79,0.0,Churned Passenger
13707.0,266,2,351,806.41,403.2049865722656,48,0.0,0.0,403.205,254.84834,Churned Passenger
13708.0,270,1,300,283.33,283.3299865722656,48,0.0,0.0,283.33,0.0,Churned Passenger
13709.0,3,17,3493,6228.71,366.39470358455884,244,4.0,0.23529411764705882,889.81573,600.81323,Loyal
13710.0,31,1,176,180.48,180.47999572753906,8,0.0,0.0,180.48,0.0,Regular
13711.0,218,2,140,252.06,126.02999877929688,11,0.0,0.0,252.06,0.0,Churned Passenger
13712.0,246,1,352,228.84,228.83999633789062,10,0.0,0.0,228.84,0.0,Churned Passenger
13715.0,280,8,554,1051.99,131.49874877929688,89,3.0,0.375,350.66333,185.39734,Churned Passenger
13716.0,268,1,138,138.28,138.27999877929688,21,0.0,0.0,138.28,0.0,Churned Passenger
13717.0,31,7,1958,1432.26,204.60857282366072,92,1.0,0.14285714285714285,238.71,54.655453,Regular
13718.0,245,2,173,306.55,153.27499389648438,9,0.0,0.0,153.275,55.47253,Churned Passenger
13719.0,14,5,609,1041.68,208.3360107421875,56,0.0,0.0,260.41998,136.88737,Regular
13720.0,116,4,500,784.9,196.22500610351562,41,0.0,0.0,196.225,74.54299,Regular
13721.0,35,1,316,524.14,524.1400146484375,28,0.0,0.0,524.14,0.0,Regular
13722.0,119,4,1400,2369.16,592.2899780273438,75,1.0,0.25,789.72,742.4436,Regular
13723.0,216,1,43,199.85,199.85000610351562,6,0.0,0.0,199.85,0.0,Churned Passenger
13725.0,49,11,659,1809.81,164.52818714488637,97,3.0,0.2727272727272727,301.63498,560.0343,Regular
13726.0,38,2,1054,1079.66,539.8300170898438,39,0.0,0.0,539.82996,349.5229,Regular
13727.0,28,2,162,333.47998,166.739990234375,19,0.0,0.0,333.47998,0.0,Regular
13728.0,36,6,458,1016.14,169.3566691080729,38,0.0,0.0,169.35667,27.9947,Regular
13730.0,135,2,488,752.6,376.29998779296875,38,0.0,0.0,752.6,0.0,Regular
13731.0,218,2,278,610.59,305.2950134277344,36,0.0,0.0,305.29498,3.995149,Churned Passenger
13732.0,27,1,498,491.86002,491.8600158691406,33,0.0,0.0,491.86002,0.0,Regular
13735.0,24,8,1081,2764.48,345.55999755859375,161,4.0,0.5,691.12,283.04684,Regular
13736.0,4,3,492,721.9,240.63334147135416,167,1.0,0.3333333333333333,360.95,16.008886,Regular
13737.0,199,1,125,339.6,339.6000061035156,29,0.0,0.0,339.6,0.0,Churned Passenger
13739.0,17,1,54,216.9,216.89999389648438,3,0.0,0.0,216.9,0.0,Regular
13740.0,240,1,425,350.75,350.75,23,0.0,0.0,350.75,0.0,Churned Passenger
13741.0,71,4,217,666.33,166.58250427246094,34,1.0,0.25,222.10999,74.67764,Regular
13742.0,16,14,1107,3079.27,219.94785853794642,200,2.0,0.14285714285714285,439.89572,307.91052,Regular
13743.0,2,8,1775,1340.15,167.5187530517578,8,1.0,0.125,223.35834,64.15512,Regular
13744.0,94,2,1153,1080.52,540.260009765625,54,0.0,0.0,540.26,391.822,Regular
13745.0,150,2,486,291.54,145.77000427246094,25,1.0,0.5,145.77,218.17073,Passenger
13747.0,373,1,8,79.6,79.5999984741211,1,0.0,0.0,79.6,0.0,Churned Passenger
13748.0,95,5,439,948.25,189.65,24,0.0,0.0,316.08334,97.181946,Regular
13750.0,53,5,516,1647.26,329.452001953125,20,0.0,0.0,329.452,21.884254,Regular
13751.0,287,1,152,296.25,296.25,9,0.0,0.0,296.25,0.0,Churned Passenger
13752.0,123,6,873,1145.38,190.89666748046875,63,0.0,0.0,229.076,140.3913,Regular
13753.0,287,1,512,741.26,741.260009765625,35,0.0,0.0,741.26,0.0,Churned Passenger
13754.0,151,2,214,282.6,141.3000030517578,11,0.0,0.0,141.3,20.788935,Passenger
13755.0,3,10,1219,2101.39,210.1389892578125,232,1.0,0.1,700.4633,478.6726,Regular
13756.0,1,15,3164,5145.12,343.0080078125,66,1.0,0.06666666666666667,571.68,304.625,Regular
13758.0,11,7,1844,3190.55,455.79286411830356,104,0.0,0.0,638.11,255.80858,Regular
13759.0,32,2,287,659.41003,329.70501708984375,24,0.0,0.0,329.705,326.2661,Regular
13760.0,53,2,197,286.79,143.39500427246094,50,0.0,0.0,143.39499,11.745044,Regular
13761.0,49,2,642,1070.65,535.3250122070312,68,0.0,0.0,535.325,61.68093,Regular
13762.0,203,2,0,-3.8146973e-06,-1.9073486328125e-06,7,1.0,0.5,-3.8146973e-06,0.0,Churned Passenger
13763.0,62,3,725,1689.4601,563.1533610026041,17,2.0,0.6666666666666666,563.1534,997.5029,Regular
13764.0,70,3,923,1516.42,505.4733479817708,182,0.0,0.0,505.47336,65.044975,Regular
13767.0,1,52,7258,16945.71,325.87905649038464,55,15.0,0.28846153846153844,1303.5161,1027.6836,Loyal
13769.0,1,16,1152,2771.8699,173.2418670654297,73,6.0,0.375,277.187,115.392136,Regular
13771.0,63,5,1476,2631.7,526.339990234375,114,1.0,0.2,657.925,499.3805,Regular
13772.0,33,3,540,1122.63,374.2100016276042,141,0.0,0.0,374.21,126.47716,Regular
13774.0,81,1,192,345.0,345.0,22,0.0,0.0,345.0,0.0,Regular
13777.0,0,40,12807,25758.1,643.952490234375,39,7.0,0.175,1981.3923,2362.0393,Loyal
13778.0,102,1,70,178.7,178.6999969482422,9,0.0,0.0,178.7,0.0,Regular
13780.0,6,2,318,360.01,180.0050048828125,56,0.0,0.0,180.005,90.12076,Regular
13781.0,250,1,30,127.84,127.83999633789062,17,0.0,0.0,127.84,0.0,Churned Passenger
13782.0,12,6,369,908.86,151.4766642252604,96,0.0,0.0,181.772,47.459816,Regular
13784.0,9,11,2493,2462.79,223.89000355113637,9,0.0,0.0,273.64334,244.47922,Regular
13786.0,366,1,136,230.4,230.39999389648438,7,0.0,0.0,230.4,0.0,Churned Passenger
13787.0,75,2,337,309.04,154.52000427246094,24,0.0,0.0,154.52,68.051956,Regular
13790.0,3,1,748,348.8,348.79998779296875,45,0.0,0.0,348.8,0.0,Regular
13791.0,42,3,828,1047.6799,349.2266438802083,7,1.0,0.3333333333333333,349.22665,730.293,Regular
13792.0,65,2,92,195.55,97.7750015258789,13,0.0,0.0,97.775,32.77439,Regular
13798.0,0,63,23515,36352.87,577.0296999007936,115,6.0,0.09523809523809523,2796.3748,1061.0673,Loyal
13799.0,116,2,402,688.86,344.42999267578125,32,0.0,0.0,344.43,3.8608186,Regular
13800.0,309,1,331,558.32,558.3200073242188,33,0.0,0.0,558.32,0.0,Churned Passenger
13801.0,66,1,168,324.8,324.79998779296875,23,0.0,0.0,324.8,0.0,Regular
13802.0,137,6,2281,3906.27,651.0450032552084,57,3.0,0.5,976.5675,909.9631,Regular
13803.0,254,1,121,277.07,277.07000732421875,17,0.0,0.0,277.07,0.0,Churned Passenger
13804.0,30,7,1462,2588.39,369.76998465401783,124,0.0,0.0,647.09753,221.48665,Regular
13805.0,51,2,1900,924.6,462.29998779296875,10,0.0,0.0,462.3,53.655243,Regular
13806.0,63,1,56,256.38,256.3800048828125,10,0.0,0.0,256.38,0.0,Regular
13807.0,366,1,36,112.6,112.5999984741211,7,0.0,0.0,112.6,0.0,Churned Passenger
13808.0,5,5,782,1747.66,349.5320068359375,70,0.0,0.0,582.55334,308.1752,Regular
13809.0,304,1,29,155.05,155.0500030517578,11,0.0,0.0,155.05,0.0,Churned Passenger
13810.0,28,2,307,827.51,413.7550048828125,30,0.0,0.0,413.755,262.6831,Regular
13811.0,183,2,63,519.75,259.875,5,0.0,0.0,259.875,52.502678,Churned Passenger
13812.0,41,3,330,485.0,161.66666666666666,32,0.0,0.0,242.5,25.795242,Regular
13813.0,39,5,539,1155.41,231.0820068359375,53,1.0,0.2,288.85248,212.53418,Regular
